"Date","JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted"
2022-06-01,132.869995117188,132.869995117188,128.669998168945,129.910003662109,10768000,116.875411987305
2022-06-02,129.899993896484,132.009994506836,128.669998168945,132,8374800,118.755699157715
2022-06-03,131.210006713867,131.770004272461,129.990005493164,130.160003662109,8596000,117.100318908691
2022-06-06,131.089996337891,132.389999389648,129.460006713867,129.729995727539,11323500,116.713470458984
2022-06-07,128.830001831055,130.320007324219,128.619995117188,130.070007324219,6722200,117.019348144531
2022-06-08,129,129.449996948242,126.900001525879,128,8422100,115.157043457031
2022-06-09,127.370002746582,128.100006103516,125.269996643066,125.309997558594,13560100,112.736946105957
2022-06-10,122.589996337891,123.400001525879,119.319999694824,119.550003051758,12945200,107.554885864258
2022-06-13,116.860000610352,117.949996948242,115.059997558594,115.98999786377,16805600,104.352073669434
2022-06-14,115.550003051758,117.319999694824,113.220001220703,114.059997558594,13357900,102.61572265625
2022-06-15,115.620002746582,116.949996948242,113.169998168945,115.410003662109,14083500,103.830276489258
2022-06-16,113.860000610352,114.26000213623,111.870002746582,113.430000305176,16724900,102.048942565918
2022-06-17,113.540000915527,114.629997253418,112.160003662109,113.029998779297,30919900,101.689064025879
2022-06-21,115.870002746582,117.029998779297,115.040000915527,115.830001831055,11680500,104.208129882812
2022-06-22,114.879997253418,116.199996948242,114.389999389648,115.180000305176,9842700,103.623352050781
2022-06-23,115.01000213623,115.180000305176,111.480003356934,113.919998168945,11851500,102.489776611328
2022-06-24,113.230003356934,117.819999694824,112.830001831055,117.319999694824,14841100,105.548629760742
2022-06-27,118.059997558594,118.5,115.639999389648,116.379997253418,11280500,104.702934265137
2022-06-28,117.669998168945,119.290000915527,115.599998474121,115.819999694824,11590900,104.199127197266
2022-06-29,116,116.819999694824,114.730003356934,115.300003051758,9338400,103.731307983398
2022-06-30,113.169998168945,114.080001831055,110.930000305176,112.610000610352,15172600,101.311218261719
2022-07-01,112.650001525879,114.419998168945,111.160003662109,114.050003051758,10573600,102.606735229492
2022-07-05,110.769996643066,112.709999084473,109.300003051758,112.620002746582,12514200,102.216453552246
2022-07-06,111.730003356934,112.98999786377,110.790000915527,111.889999389648,10656200,101.553886413574
2022-07-07,113.5,114.900001525879,113.400001525879,114.720001220703,10347400,104.122451782227
2022-07-08,115.160003662109,115.650001525879,113.610000610352,114.360000610352,8807800,103.795715332031
2022-07-11,113.550003051758,114.230003356934,112.220001220703,112.860000610352,7939500,102.434288024902
2022-07-12,112.580001831055,115.180000305176,112.26000213623,112.970001220703,11250900,102.534118652344
2022-07-13,111.75,112.480003356934,110.379997253418,111.910003662109,12979900,101.572044372559
2022-07-14,107.98999786377,108.230003356934,106.059997558594,108,26204800,98.0232315063477
2022-07-15,109.160003662109,113.879997253418,107.669998168945,112.949996948242,18863900,102.515975952148
2022-07-18,114.769996643066,115.839996337891,111.290000915527,111.790000915527,13977900,101.46312713623
2022-07-19,113.129997253418,114.940002441406,112.669998168945,114.559997558594,11862300,103.977233886719
2022-07-20,114.099998474121,114.73999786377,113.480003356934,114.540000915527,11667500,103.959083557129
2022-07-21,114.440002441406,115.529998779297,113.370002746582,115.319999694824,11595900,104.667022705078
2022-07-22,115.23999786377,116.25,113.669998168945,114.76000213623,7645500,104.158752441406
2022-07-25,115.839996337891,116.459999084473,114.769996643066,115.220001220703,9394000,104.576263427734
2022-07-26,114.580001831055,115.580001831055,113.029998779297,113.419998168945,10675100,102.94255065918
2022-07-27,114.01000213623,115.73999786377,113.300003051758,115.23999786377,9337400,104.594429016113
2022-07-28,115.25,115.980003356934,113.529998779297,114.809997558594,10384800,104.204132080078
2022-07-29,115.589996337891,116.5,114.790000915527,115.360000610352,12944500,104.703346252441
2022-08-01,114.5,115.110000610352,113.069999694824,114.209999084473,14740400,103.659576416016
2022-08-02,113.919998168945,114.400001525879,112.269996643066,112.430000305176,14942900,102.043991088867
2022-08-03,113.449996948242,114.099998474121,111.709999084473,113.610000610352,14394500,103.114990234375
2022-08-04,112.849998474121,113.319999694824,111.019996643066,112.360000610352,18033900,101.98046875
2022-08-05,112.529998779297,116.190002441406,112.050003051758,115.76000213623,14174600,105.066368103027
2022-08-08,116.25,116.699996948242,114.180000305176,114.349998474121,10332500,103.786643981934
2022-08-09,114.75,115.98999786377,114.370002746582,115.379997253418,10233800,104.721488952637
2022-08-10,117.959999084473,119.370002746582,117.5,118.389999389648,12847300,107.453422546387
2022-08-11,119.900001525879,121.199996948242,119.309997558594,120.139999389648,11684900,109.041778564453
2022-08-12,120.669998168945,122.25,119.440002441406,122.129997253418,9906700,110.847938537598
2022-08-15,121.139999389648,122.720001220703,120.599998474121,122.459999084473,8456200,111.147453308105
2022-08-16,122.290000915527,124.23999786377,121.870002746582,123.629997253418,9555000,112.209381103516
2022-08-17,122.300003051758,123.160003662109,121.690002441406,122.589996337891,8149300,111.265441894531
2022-08-18,122.23999786377,122.470001220703,120.550003051758,121.639999389648,9531800,110.403205871582
2022-08-19,120.620002746582,120.98999786377,118.110000610352,118.629997253418,13464500,107.671264648438
2022-08-22,116.75,117.160003662109,115.5,116.669998168945,8967600,105.89232635498
2022-08-23,116.690002441406,117.290000915527,115.379997253418,115.519996643066,7607000,104.84854888916
2022-08-24,115.290000915527,116.410003662109,114.449996948242,115.800003051758,9771300,105.102699279785
2022-08-25,116.160003662109,118.73999786377,115.680000305176,118.550003051758,10758900,107.598655700684
2022-08-26,119.459999084473,119.98999786377,114.599998474121,114.669998168945,11276200,104.077079772949
2022-08-29,114,114.860000610352,113.459999084473,114.389999389648,8117300,103.822937011719
2022-08-30,115,115.580001831055,113.360000610352,114.410003662109,10745400,103.841094970703
2022-08-31,114.480003356934,115.029998779297,113.339996337891,113.730003356934,10738300,103.223915100098
2022-09-01,113.290000915527,114.629997253418,111.910003662109,114.51000213623,9979800,103.931854248047
2022-09-02,115.870002746582,117.449996948242,113.190002441406,113.709999084473,10666600,103.205741882324
2022-09-06,114.330001831055,114.75,112.069999694824,113.73999786377,9751900,103.232978820801
2022-09-07,113.129997253418,116.110000610352,112.76000213623,115.900001525879,10647900,105.19344329834
2022-09-08,115.279998779297,118.790000915527,114.629997253418,118.599998474121,11435000,107.644012451172
2022-09-09,119.139999389648,120.050003051758,118.669998168945,119.169998168945,9299700,108.16138458252
2022-09-12,120.620002746582,121.550003051758,119.790000915527,120.580001831055,8614600,109.441116333008
2022-09-13,118.069999694824,118.919998168945,115.779998779297,116.389999389648,12904600,105.638175964355
2022-09-14,116.699996948242,117.839996337891,114.879997253418,116.120002746582,9345700,105.393119812012
2022-09-15,116.120002746582,119.379997253418,115.76000213623,117.870002746582,10821400,106.981460571289
2022-09-16,117.389999389648,117.400001525879,115.370002746582,117.080001831055,14844100,106.264442443848
2022-09-19,116,118.730003356934,115.51000213623,118.160003662109,8201300,107.244689941406
2022-09-20,117.410003662109,117.690002441406,114.639999389648,115.830001831055,9619000,105.129920959473
2022-09-21,116.540000915527,116.599998474121,112.419998168945,112.48999786377,12606300,102.098472595215
2022-09-22,113.379997253418,113.599998474121,111.069999694824,111.209999084473,11684500,100.93669128418
2022-09-23,110.050003051758,110.339996337891,107.160003662109,109.139999389648,18138600,99.0579223632812
2022-09-26,108,109.610000610352,106.059997558594,106.790000915527,15753600,96.9250106811523
2022-09-27,107.75,108.169998168945,104.650001525879,105.849998474121,12793600,96.0718383789062
2022-09-28,105.949996948242,108.730003356934,105.639999389648,107.98999786377,12762600,98.0141372680664
