"Date","MC.PA.Open","MC.PA.High","MC.PA.Low","MC.PA.Close","MC.PA.Volume","MC.PA.Adjusted"
2022-01-14,683.700012207031,685.099975585938,675.200012207031,675.400024414062,517232,615.675109863281
2022-01-17,677.099975585938,687.299987792969,668.099975585938,686.400024414062,261561,625.702453613281
2022-01-18,688.400024414062,689,669.5,673,395209,613.487365722656
2022-01-19,679.099975585938,704.700012207031,676.599975585938,697.700012207031,555364,636.003051757812
2022-01-20,702.799987792969,707.599975585938,686.099975585938,703.900024414062,414578,641.654968261719
2022-01-21,691.099975585938,701.5,688.799987792969,697.200012207031,536630,635.547302246094
2022-01-24,690.700012207031,699.799987792969,662.799987792969,662.799987792969,679863,604.189331054688
2022-01-25,678,679,661.700012207031,667,460302,608.017944335938
2022-01-26,673.700012207031,687.900024414062,671.700012207031,683.599975585938,439855,623.14990234375
2022-01-27,675.400024414062,694,668.400024414062,694,407906,632.630249023438
2022-01-28,728.700012207031,733.900024414062,687,716.400024414062,843629,653.049560546875
2022-01-31,730,731.099975585938,704,722.599975585938,682044,658.701293945312
2022-02-01,721,733.599975585938,717.799987792969,732.200012207031,421235,667.452392578125
2022-02-02,735,738.5,727.099975585938,729.299987792969,338429,664.808776855469
2022-02-03,732,733.099975585938,708.700012207031,711.700012207031,407920,648.765197753906
2022-02-04,709.400024414062,713.299987792969,699.299987792969,706.099975585938,406201,643.660217285156
2022-02-07,710,719.099975585938,703.200012207031,716.099975585938,353733,652.776062011719
2022-02-08,716.099975585938,723.5,703.299987792969,706.099975585938,421466,643.660217285156
2022-02-09,713,720.700012207031,711.5,716.599975585938,460237,653.231689453125
2022-02-10,716.400024414062,717.700012207031,697.5,706.200012207031,380675,643.751525878906
2022-02-11,695,703.400024414062,684.200012207031,685,453796,624.426208496094
2022-02-14,672.799987792969,674.5,653,670,610403,610.752685546875
2022-02-15,667.5,694,666.599975585938,694,406987,632.630249023438
2022-02-16,700,701.599975585938,680.299987792969,687.599975585938,304420,626.796203613281
2022-02-17,694.900024414062,697.900024414062,675.299987792969,684.099975585938,366552,623.605834960938
2022-02-18,679.099975585938,694.599975585938,676.099975585938,686.299987792969,417884,625.611267089844
2022-02-21,693.599975585938,696.5,666.599975585938,672.200012207031,383373,612.758178710938
2022-02-22,650.400024414062,677.799987792969,648.599975585938,669.200012207031,460189,610.0234375
2022-02-23,676.200012207031,684.799987792969,665.799987792969,665.799987792969,363622,606.923950195312
2022-02-24,631,649.5,625,635.900024414062,1162792,579.668029785156
2022-02-25,638.599975585938,666.599975585938,636.299987792969,666.599975585938,712092,607.653259277344
2022-02-28,650.700012207031,664.799987792969,636.599975585938,659.900024414062,697750,601.545776367188
2022-03-01,659,661.099975585938,625.799987792969,625.799987792969,585829,570.461120605469
2022-03-02,625,646,619,638,617458,581.582336425781
2022-03-03,629.700012207031,641.200012207031,614.299987792969,617.400024414062,506791,562.804016113281
2022-03-04,605.599975585938,609.5,577.799987792969,577.799987792969,963534,526.705688476562
2022-03-07,554,585.799987792969,543.900024414062,567.799987792969,909345,517.590087890625
2022-03-08,555,582.900024414062,549.900024414062,550.099975585938,950996,501.455291748047
2022-03-09,578.299987792969,602.599975585938,561.900024414062,602.599975585938,1164131,549.312683105469
2022-03-10,600,603.5,576,587.900024414062,688965,535.912658691406
2022-03-11,592.599975585938,627.799987792969,585.599975585938,594.900024414062,740815,542.293701171875
2022-03-14,596.900024414062,604.5,581.599975585938,598.700012207031,569333,545.757629394531
2022-03-15,588.599975585938,593.400024414062,572,590,615609,537.826965332031
2022-03-16,605.299987792969,642.700012207031,602.200012207031,628.900024414062,799496,573.287109375
2022-03-17,637.5,638.200012207031,623,629.799987792969,456856,574.107482910156
2022-03-18,634.900024414062,641.599975585938,621.599975585938,639.400024414062,880922,582.858520507812
2022-03-21,638,642,629.700012207031,633.200012207031,358795,577.206787109375
2022-03-22,631.099975585938,646.400024414062,629.599975585938,643.900024414062,422767,586.960632324219
2022-03-23,644.200012207031,646.400024414062,622.200012207031,624.299987792969,478559,569.09375
2022-03-24,633,639.200012207031,619.599975585938,624.700012207031,382903,569.458374023438
2022-03-25,627.900024414062,640.200012207031,623.599975585938,626,365851,570.6435546875
2022-03-28,628.099975585938,646.599975585938,623.900024414062,635.700012207031,442114,579.48583984375
2022-03-29,647.5,675.200012207031,645.599975585938,671.799987792969,584317,612.393432617188
2022-03-30,669.5,669.599975585938,655.099975585938,660.5,398742,602.092590332031
2022-03-31,666.200012207031,668.299987792969,647.200012207031,649.400024414062,423041,591.974243164062
2022-04-01,650.200012207031,653.900024414062,642.099975585938,649.599975585938,249915,592.156555175781
2022-04-04,653.799987792969,664.5,645.700012207031,663.900024414062,279544,605.192077636719
2022-04-05,666,667.5,654.299987792969,660.900024414062,362451,602.457397460938
2022-04-06,657.599975585938,660.5,630.700012207031,636.200012207031,416787,579.941467285156
2022-04-07,641.400024414062,645.700012207031,623.200012207031,624,481637,568.820251464844
2022-04-08,632.400024414062,636,622,631.700012207031,382228,575.839477539062
2022-04-11,625.299987792969,627.799987792969,616.599975585938,619.900024414062,317758,565.082885742188
2022-04-12,611.599975585938,639.400024414062,607.299987792969,630.900024414062,481916,575.110168457031
2022-04-13,639,643.400024414062,614.400024414062,634.099975585938,552025,578.027221679688
2022-04-14,639,642.400024414062,631.599975585938,640,566954,583.405456542969
2022-04-19,639.900024414062,639.900024414062,625,634.099975585938,307822,578.027221679688
2022-04-20,631,643.900024414062,627,642.299987792969,378402,585.502136230469
2022-04-21,640,658.599975585938,636.400024414062,653.400024414062,496018,595.62060546875
2022-04-22,638,650,636,639.599975585938,439543,583.040893554688
2022-04-25,627,630,608.5,615.599975585938,567172,561.163146972656
2022-04-26,622.099975585938,622.900024414062,606.200012207031,607.299987792969,385943,559.964416503906
2022-04-27,610.099975585938,622,603.099975585938,616.599975585938,364855,568.53955078125
2022-04-28,626,628.5,607.099975585938,617.200012207031,368172,569.092895507812
2022-04-29,621.299987792969,632,618.099975585938,619.5,384899,571.213623046875
2022-05-02,614.400024414062,618.599975585938,603.099975585938,606.599975585938,338527,559.319030761719
2022-05-03,613,619,596.099975585938,600.5,378265,553.694519042969
2022-05-04,602,607,593.299987792969,593.299987792969,340919,547.0556640625
2022-05-05,610.700012207031,610.700012207031,572.400024414062,574,489836,529.260009765625
2022-05-06,570.5,571.299987792969,554.5,561.900024414062,670819,518.103271484375
2022-05-09,553.400024414062,564.099975585938,542.400024414062,542.599975585938,565090,500.307403564453
2022-05-10,555.400024414062,560.200012207031,545.099975585938,549.5,507385,506.669677734375
2022-05-11,558.5,573,555,573,638901,528.338012695312
2022-05-12,555,567.700012207031,543.200012207031,565.400024414062,656363,521.330444335938
2022-05-13,570,581.299987792969,564.099975585938,581.299987792969,438811,535.990966796875
2022-05-16,577.799987792969,581.299987792969,572,575,363368,530.18212890625
2022-05-17,580.700012207031,594.400024414062,578.599975585938,590.099975585938,399738,544.105102539062
2022-05-18,596,596,576.700012207031,578.5,457853,533.409240722656
2022-05-19,571.200012207031,572,560.099975585938,568.5,464245,524.188659667969
2022-05-20,564.200012207031,569.700012207031,551,556.599975585938,700770,513.216247558594
2022-05-23,564.400024414062,565,549.799987792969,560.900024414062,427998,517.181213378906
2022-05-24,551.5,559.299987792969,544.200012207031,551.799987792969,429245,508.790405273438
2022-05-25,557,557,537.5,551,446842,508.052734375
2022-05-26,552.200012207031,574.200012207031,551.200012207031,571.200012207031,360161,526.678344726562
2022-05-27,577,594.299987792969,576,593.400024414062,465465,547.147888183594
2022-05-30,602.200012207031,616.599975585938,601.900024414062,608.599975585938,482362,561.163146972656
2022-05-31,605.299987792969,608.700012207031,595.900024414062,597.200012207031,829381,550.651672363281
2022-06-01,601.400024414062,612.599975585938,595.700012207031,597.799987792969,381825,551.204895019531
2022-06-02,598.5,611.299987792969,598.5,608.099975585938,279331,560.7021484375
2022-06-03,614.400024414062,616.5,605.299987792969,609.099975585938,274898,561.624145507812
2022-06-06,613.700012207031,620.900024414062,613.099975585938,613.799987792969,342496,565.957824707031
2022-06-07,610,612.599975585938,598.599975585938,608.400024414062,371430,560.978759765625
2022-06-08,614,614,597.299987792969,601.700012207031,362187,554.801086425781
2022-06-09,589.299987792969,601.799987792969,583.799987792969,587.599975585938,561689,541.799987792969
2022-06-10,580,584.299987792969,571.400024414062,572.900024414062,581378,528.245788574219
2022-06-13,560,565,548.900024414062,550,626654,507.130737304688
2022-06-14,555.799987792969,555.799987792969,540.599975585938,544,456050,501.598449707031
2022-06-15,552.299987792969,555,542.5,551.799987792969,464959,508.790405273438
2022-06-16,548.099975585938,548.400024414062,535,539.400024414062,463366,497.356903076172
2022-06-17,546.400024414062,553.700012207031,541.299987792969,544.700012207031,886221,502.243835449219
2022-06-20,547,550.900024414062,537.299987792969,542.5,353318,500.215270996094
2022-06-21,547,562.400024414062,544.599975585938,553.5,380529,510.35791015625
2022-06-22,547,555.400024414062,539.299987792969,551.700012207031,349977,508.6982421875
2022-06-23,546.400024414062,569.799987792969,545,566,434800,521.883605957031
2022-06-24,571.900024414062,589.799987792969,568.400024414062,587.400024414062,452405,541.615661621094
2022-06-27,598,602.900024414062,578.299987792969,580.200012207031,390653,534.976684570312
2022-06-28,588.700012207031,596.799987792969,578.599975585938,589.099975585938,506109,543.182983398438
2022-06-29,578.5,592.599975585938,575,589,289901,543.090881347656
2022-06-30,573.5,582.099975585938,565.700012207031,581.700012207031,513630,536.35986328125
2022-07-01,577.200012207031,588,571.400024414062,580,245106,534.792358398438
2022-07-04,586,590.5,581.799987792969,585.299987792969,227729,539.679138183594
2022-07-05,590.900024414062,591.599975585938,567.599975585938,572,450195,527.415954589844
2022-07-06,582,600.799987792969,580.599975585938,597.599975585938,455626,551.020568847656
2022-07-07,603.200012207031,616.099975585938,603.200012207031,607.599975585938,507602,560.241027832031
2022-07-08,611.900024414062,615,601.299987792969,606.900024414062,328511,559.595581054688
2022-07-11,586,606.299987792969,585.299987792969,604.299987792969,265396,557.198181152344
2022-07-12,600,612.599975585938,595.400024414062,610.700012207031,348649,563.099426269531
2022-07-13,609.200012207031,614.299987792969,594.200012207031,606.200012207031,345806,558.950317382812
2022-07-14,602.200012207031,610.099975585938,599.299987792969,606.400024414062,361941,559.134704589844
2022-07-15,605.700012207031,608.799987792969,587.5,608.400024414062,458417,560.978759765625
2022-07-18,608.599975585938,618.900024414062,608,614.299987792969,301000,566.418884277344
2022-07-19,609,630.900024414062,603.900024414062,628.099975585938,327709,579.143188476562
2022-07-20,633.799987792969,635.900024414062,623.599975585938,625.700012207031,321612,576.930297851562
2022-07-21,620,637.900024414062,620,633.299987792969,348545,583.93798828125
2022-07-22,632.799987792969,641,628.5,634.700012207031,344322,585.228820800781
2022-07-25,633.200012207031,643.099975585938,630.299987792969,637.400024414062,232800,587.718444824219
2022-07-26,635,637.400024414062,621.299987792969,625.200012207031,389982,576.469360351562
2022-07-27,618,637.700012207031,608.099975585938,636,426585,586.427551269531
2022-07-28,644.099975585938,663.299987792969,640.900024414062,662.900024414062,531878,611.230712890625
2022-07-29,666.799987792969,680.099975585938,666.700012207031,675,639310,622.3876953125
2022-08-01,671.900024414062,688.299987792969,668,688.299987792969,358710,634.650939941406
2022-08-02,681.099975585938,682.299987792969,670.700012207031,679,383180,626.075988769531
2022-08-03,675.400024414062,685.599975585938,674.799987792969,685.599975585938,326389,632.161376953125
2022-08-04,688,694.299987792969,686.5,693,301121,638.984619140625
2022-08-05,694.400024414062,698.799987792969,678,682.200012207031,378399,629.026489257812
2022-08-08,685.200012207031,694.900024414062,685.099975585938,689.099975585938,214886,635.388610839844
2022-08-09,688,691.099975585938,678.099975585938,679.5,271132,626.536926269531
2022-08-10,675.299987792969,692.400024414062,672.299987792969,690,294091,636.218566894531
2022-08-11,695,698.099975585938,686.299987792969,693.599975585938,235955,639.537841796875
2022-08-12,692.099975585938,697.599975585938,689,694.5,306806,640.367736816406
2022-08-15,696.5,699.5,692.400024414062,699.5,180890,644.97802734375
2022-08-16,699.5,699.700012207031,692.5,698.900024414062,267010,644.424743652344
2022-08-17,699.599975585938,707.700012207031,697.400024414062,700.400024414062,314633,645.807983398438
2022-08-18,700,708.400024414062,698.700012207031,706.900024414062,254403,651.801208496094
2022-08-19,700.700012207031,708.099975585938,695.700012207031,698.299987792969,454452,643.871459960938
2022-08-22,692,693.599975585938,679.200012207031,682.599975585938,428495,629.395324707031
2022-08-23,676,686,675.200012207031,679.799987792969,306225,626.813537597656
2022-08-24,674.200012207031,688.400024414062,674,686.799987792969,219765,633.267944335938
2022-08-25,691.099975585938,693,681.599975585938,687.700012207031,216764,634.097778320312
2022-08-26,690.599975585938,691.200012207031,664,669,425579,616.855407714844
2022-08-29,655,662.900024414062,651,662.900024414062,381544,611.230712890625
2022-08-30,667,675.5,655.900024414062,661.799987792969,270293,610.216491699219
2022-08-31,664.799987792969,666.5,647.5,647.5,444863,597.031127929688
2022-09-01,635.200012207031,638,625.400024414062,632.799987792969,532866,583.476867675781
2022-09-02,638.200012207031,646.599975585938,629.799987792969,644.599975585938,306092,594.357177734375
2022-09-05,629.599975585938,635.900024414062,626,635,291469,585.505493164062
2022-09-06,633.200012207031,642.200012207031,629.099975585938,638.099975585938,270512,588.36376953125
2022-09-07,634.400024414062,644.200012207031,631.200012207031,641.400024414062,234554,591.406677246094
2022-09-08,644.700012207031,645.799987792969,630.400024414062,643.5,262423,593.342895507812
2022-09-09,642.5,654.400024414062,642.400024414062,652.299987792969,300281,601.456970214844
2022-09-12,652.5,662,649.400024414062,658.900024414062,295910,607.542602539062
2022-09-13,664,668.900024414062,650.599975585938,650.900024414062,336082,600.166137695312
2022-09-14,645.700012207031,656.799987792969,645,654.200012207031,314609,603.208862304688
2022-09-15,654.099975585938,658.400024414062,637.700012207031,641.400024414062,334309,591.406677246094
2022-09-16,634,641.799987792969,630.099975585938,639.5,1069261,589.654724121094
2022-09-19,632.900024414062,645.5,627.900024414062,641,301806,591.037780761719
2022-09-20,643.900024414062,651.400024414062,630,634,326586,584.583312988281
2022-09-21,630,643.599975585938,621.799987792969,643.599975585938,290585,593.435180664062
2022-09-22,631.400024414062,641.299987792969,623.5,624.900024414062,383716,576.192687988281
2022-09-23,629.299987792969,629.299987792969,603.200012207031,603.200012207031,553484,556.184020996094
2022-09-26,601.5,621.299987792969,601,606.799987792969,401455,559.503601074219
2022-09-27,611.900024414062,624.700012207031,604,604.200012207031,427226,557.106079101562
2022-09-28,599.099975585938,614.200012207031,595.700012207031,613.200012207031,471935,565.404602050781
2022-09-29,610.200012207031,612.599975585938,598.700012207031,608,448908,560.609924316406
2022-09-30,610.900024414062,613.5,598,610.400024414062,477030,562.822875976562
2022-10-03,601,610.5,594.700012207031,608,391198,560.609924316406
2022-10-04,614.099975585938,647.5,611.099975585938,646.799987792969,574934,596.3857421875
2022-10-05,644.200012207031,652.5,632.599975585938,637.299987792969,386410,587.626220703125
2022-10-06,641.799987792969,643,630.299987792969,635.099975585938,227173,585.597534179688
2022-10-07,632.599975585938,635.599975585938,616.5,618.200012207031,398908,570.014953613281
2022-10-10,607.900024414062,617.299987792969,600.099975585938,610.5,332168,562.914978027344
2022-10-11,605.299987792969,613.700012207031,601.799987792969,610.5,335449,562.914978027344
2022-10-12,622.599975585938,630.299987792969,611.099975585938,621.900024414062,471430,573.426452636719
2022-10-13,624,624,595.299987792969,617.5,546414,569.369506835938
2022-10-14,628,641.5,617.200012207031,625.200012207031,446629,576.469360351562
2022-10-17,627.599975585938,641.799987792969,614.099975585938,637.700012207031,288699,587.994934082031
2022-10-18,646.599975585938,646.900024414062,632.599975585938,636.099975585938,278773,586.519592285156
2022-10-19,635.5,641,625,625,265234,576.284912109375
2022-10-20,626.700012207031,636.5,622.799987792969,634,360047,584.583312988281
2022-10-21,626.5,636.900024414062,619.900024414062,631.5,369381,582.278259277344
2022-10-24,629.5,644.599975585938,623.5,635.900024414062,324512,586.335327148438
2022-10-25,641,658.5,637.200012207031,658,356513,606.712707519531
2022-10-26,659.400024414062,663.599975585938,651.099975585938,663,383180,611.322998046875
2022-10-27,658,663.400024414062,651.599975585938,655.400024414062,417211,604.3154296875
2022-10-28,650,651.099975585938,640.299987792969,649.299987792969,333069,598.690795898438
2022-10-31,649,649.5,638.099975585938,639,311885,589.193603515625
2022-11-01,652,663.799987792969,646.5,650.799987792969,246959,600.073913574219
2022-11-02,655.599975585938,660.700012207031,634.700012207031,636.700012207031,368720,587.072998046875
2022-11-03,632.200012207031,632.799987792969,623.599975585938,630,282102,580.895141601562
2022-11-04,638,671.799987792969,637.200012207031,666.200012207031,716225,614.273620605469
2022-11-07,661,665.5,653,656,388944,604.868591308594
2022-11-08,651.900024414062,659.799987792969,647.700012207031,657.5,303787,606.251647949219
2022-11-09,653,661.099975585938,652.400024414062,658,256498,606.712707519531
2022-11-10,650,687.700012207031,647.700012207031,686.799987792969,533108,633.267944335938
2022-11-11,702.799987792969,712.5,698.799987792969,706.200012207031,625109,651.15576171875
2022-11-14,704.5,706.599975585938,698.400024414062,700.700012207031,375821,646.084594726562
2022-11-15,701.299987792969,710.799987792969,699.599975585938,704.200012207031,307155,649.311706542969
2022-11-16,702.099975585938,707.700012207031,693.200012207031,698.599975585938,367391,644.148132324219
2022-11-17,701.400024414062,703.5,689.700012207031,696.799987792969,324395,642.488464355469
2022-11-18,700.799987792969,706,694.200012207031,698.200012207031,553905,643.779235839844
